regime	window_kb	epoch_progress	epoch	batch	batches_in_epoch	train_loss	source
chrxtrain	5	3.3149937001259975	4	3000.0	9524.0	0.00864	running_log
chrxtrain	5	3.367492650146997	4	3500.0	9524.0	0.00862	running_log
chrxtrain	5	3.4199916001679966	4	4000.0	9524.0	0.00862	running_log
chrxtrain	5	3.472490550188996	4	4500.0	9524.0	0.00861	running_log
chrxtrain	5	3.524989500209996	4	5000.0	9524.0	0.00856	running_log
chrxtrain	5	3.5774884502309954	4	5500.0	9524.0	0.00852	running_log
chrxtrain	5	3.629987400251995	4	6000.0	9524.0	0.00848	running_log
chrxtrain	5	3.6824863502729945	4	6500.0	9524.0	0.00847	running_log
chrxtrain	5	3.734985300293994	4	7000.0	9524.0	0.00844	running_log
chrxtrain	5	3.7874842503149937	4	7500.0	9524.0	0.0084	running_log
chrxtrain	5	3.8399832003359933	4	8000.0	9524.0	0.00834	running_log
chrxtrain	5	3.892482150356993	4	8500.0	9524.0	0.0083	running_log
chrxtrain	5	3.9449811003779924	4	9000.0	9524.0	0.00829	running_log
chrxtrain	5	3.997480050398992	4	9500.0	9524.0	0.00824	running_log
chrxtrain	5	4.0	4			0.008242325773799927	epoch_mean
chrxtrain	5	4.052498950021	5	500.0	9524.0	0.00712	running_log
chrxtrain	5	4.104997900041999	5	1000.0	9524.0	0.00683	running_log
chrxtrain	5	4.157496850062999	5	1500.0	9524.0	0.00711	running_log
chrxtrain	5	4.209995800083998	5	2000.0	9524.0	0.00697	running_log
chrxtrain	5	4.262494750104998	5	2500.0	9524.0	0.007	running_log
chrxtrain	5	4.3149937001259975	5	3000.0	9524.0	0.00697	running_log
chrxtrain	5	4.367492650146997	5	3500.0	9524.0	0.00693	running_log
chrxtrain	5	4.419991600167997	5	4000.0	9524.0	0.00693	running_log
chrxtrain	5	4.472490550188996	5	4500.0	9524.0	0.00693	running_log
chrxtrain	5	4.524989500209996	5	5000.0	9524.0	0.00692	running_log
chrxtrain	5	4.577488450230995	5	5500.0	9524.0	0.00692	running_log
chrxtrain	5	4.629987400251995	5	6000.0	9524.0	0.0069	running_log
chrxtrain	5	4.6824863502729945	5	6500.0	9524.0	0.0069	running_log
chrxtrain	5	4.734985300293994	5	7000.0	9524.0	0.00686	running_log
chrxtrain	5	4.787484250314994	5	7500.0	9524.0	0.00684	running_log
chrxtrain	5	4.839983200335993	5	8000.0	9524.0	0.00683	running_log
chrxtrain	5	4.892482150356993	5	8500.0	9524.0	0.00684	running_log
chrxtrain	5	4.944981100377992	5	9000.0	9524.0	0.00681	running_log
chrxtrain	5	4.997480050398992	5	9500.0	9524.0	0.00682	running_log
chrxtrain	5	5.0	5			0.006819687767050024	epoch_mean
chrxtrain	10	0.08823010411152285	1	500.0	5667.0	0.25752	running_log
chrxtrain	10	0.1764602082230457	1	1000.0	5667.0	0.13842	running_log
chrxtrain	10	0.2646903123345686	1	1500.0	5667.0	0.09732	running_log
chrxtrain	10	0.3529204164460914	1	2000.0	5667.0	0.07637	running_log
chrxtrain	10	0.4411505205576143	1	2500.0	5667.0	0.06366	running_log
chrxtrain	10	0.5293806246691372	1	3000.0	5667.0	0.05507	running_log
chrxtrain	10	0.6176107287806599	1	3500.0	5667.0	0.04891	running_log
chrxtrain	10	0.7058408328921828	1	4000.0	5667.0	0.04427	running_log
chrxtrain	10	0.7940709370037057	1	4500.0	5667.0	0.04059	running_log
chrxtrain	10	0.8823010411152286	1	5000.0	5667.0	0.03761	running_log
chrxtrain	10	0.9705311452267513	1	5500.0	5667.0	0.03511	running_log
chrxtrain	10	1.0	1			0.03436489165304632	epoch_mean
chrxtrain	10	1.0882301041115228	2	500.0	5667.0	0.01048	running_log
chrxtrain	10	1.1764602082230458	2	1000.0	5667.0	0.01014	running_log
chrxtrain	10	1.2646903123345685	2	1500.0	5667.0	0.01021	running_log
chrxtrain	10	1.3529204164460915	2	2000.0	5667.0	0.01014	running_log
chrxtrain	10	1.4411505205576143	2	2500.0	5667.0	0.01	running_log
chrxtrain	10	1.529380624669137	2	3000.0	5667.0	0.00992	running_log
chrxtrain	10	1.6176107287806598	2	3500.0	5667.0	0.00987	running_log
chrxtrain	10	1.7058408328921828	2	4000.0	5667.0	0.00977	running_log
chrxtrain	10	1.7940709370037058	2	4500.0	5667.0	0.00967	running_log
chrxtrain	10	1.8823010411152286	2	5000.0	5667.0	0.00957	running_log
chrxtrain	10	1.9705311452267513	2	5500.0	5667.0	0.00952	running_log
chrxtrain	10	2.0	2			0.009501462903476416	epoch_mean
chrxtrain	10	2.0882301041115228	3	500.0	5667.0	0.00807	running_log
chrxtrain	10	2.1764602082230455	3	1000.0	5667.0	0.00801	running_log
chrxtrain	10	2.2646903123345687	3	1500.0	5667.0	0.0081	running_log
chrxtrain	10	2.3529204164460915	3	2000.0	5667.0	0.00815	running_log
chrxtrain	10	2.4411505205576143	3	2500.0	5667.0	0.00813	running_log
chrxtrain	10	2.529380624669137	3	3000.0	5667.0	0.00812	running_log
chrxtrain	10	2.61761072878066	3	3500.0	5667.0	0.00812	running_log
chrxtrain	10	2.705840832892183	3	4000.0	5667.0	0.00806	running_log
chrxtrain	10	2.794070937003706	3	4500.0	5667.0	0.00802	running_log
chrxtrain	10	2.8823010411152286	3	5000.0	5667.0	0.00797	running_log
chrxtrain	10	2.9705311452267513	3	5500.0	5667.0	0.00794	running_log
chrxtrain	10	3.0	3			0.007923385855907865	epoch_mean
chrxtrain	10	3.0882301041115228	4	500.0	5667.0	0.00661	running_log
chrxtrain	10	3.1764602082230455	4	1000.0	5667.0	0.00656	running_log
chrxtrain	10	3.2646903123345687	4	1500.0	5667.0	0.00651	running_log
chrxtrain	10	3.3529204164460915	4	2000.0	5667.0	0.00653	running_log
chrxtrain	10	3.4411505205576143	4	2500.0	5667.0	0.00652	running_log
chrxtrain	10	3.529380624669137	4	3000.0	5667.0	0.00643	running_log
chrxtrain	10	3.61761072878066	4	3500.0	5667.0	0.00639	running_log
chrxtrain	10	3.705840832892183	4	4000.0	5667.0	0.00639	running_log
chrxtrain	10	3.794070937003706	4	4500.0	5667.0	0.00637	running_log
chrxtrain	10	3.8823010411152286	4	5000.0	5667.0	0.00633	running_log
chrxtrain	10	3.9705311452267513	4	5500.0	5667.0	0.00627	running_log
chrxtrain	10	4.0	4			0.0062460487887712425	epoch_mean
chrxtrain	10	4.088230104111523	5	500.0	5667.0	0.00507	running_log
chrxtrain	10	4.1764602082230455	5	1000.0	5667.0	0.00501	running_log
chrxtrain	10	4.264690312334569	5	1500.0	5667.0	0.00501	running_log
chrxtrain	10	4.352920416446091	5	2000.0	5667.0	0.00502	running_log
chrxtrain	10	4.441150520557614	5	2500.0	5667.0	0.00495	running_log
chrxtrain	10	4.5293806246691375	5	3000.0	5667.0	0.00489	running_log
chrxtrain	10	4.61761072878066	5	3500.0	5667.0	0.00485	running_log
chrxtrain	10	4.705840832892183	5	4000.0	5667.0	0.00484	running_log
chrxtrain	10	4.794070937003705	5	4500.0	5667.0	0.00482	running_log
chrxtrain	10	4.882301041115229	5	5000.0	5667.0	0.00481	running_log
chrxtrain	10	4.970531145226751	5	5500.0	5667.0	0.00479	running_log
chrxtrain	10	5.0	5			0.004786366038409087	epoch_mean
chrxtrain	20	0.07309941520467836	1	500.0	6840.0	0.48369	running_log
chrxtrain	20	0.14619883040935672	1	1000.0	6840.0	0.25342	running_log
chrxtrain	20	0.21929824561403508	1	1500.0	6840.0	0.17415	running_log
chrxtrain	20	0.29239766081871343	1	2000.0	6840.0	0.13409	running_log
chrxtrain	20	0.3654970760233918	1	2500.0	6840.0	0.10975	running_log
chrxtrain	20	0.43859649122807015	1	3000.0	6840.0	0.09342	running_log
chrxtrain	20	0.5116959064327485	1	3500.0	6840.0	0.08167	running_log
chrxtrain	20	0.5847953216374269	1	4000.0	6840.0	0.07283	running_log
chrxtrain	20	0.6578947368421053	1	4500.0	6840.0	0.06589	running_log
chrxtrain	20	0.7309941520467836	1	5000.0	6840.0	0.06031	running_log
chrxtrain	20	0.804093567251462	1	5500.0	6840.0	0.05575	running_log
chrxtrain	20	0.8771929824561403	1	6000.0	6840.0	0.05195	running_log
chrxtrain	20	0.9502923976608187	1	6500.0	6840.0	0.04866	running_log
chrxtrain	20	1.0	1			0.0466772810243724	epoch_mean
chrxtrain	20	1.0730994152046784	2	500.0	6840.0	0.00939	running_log
chrxtrain	20	1.1461988304093567	2	1000.0	6840.0	0.00916	running_log
chrxtrain	20	1.219298245614035	2	1500.0	6840.0	0.00903	running_log
chrxtrain	20	1.2923976608187133	2	2000.0	6840.0	0.00887	running_log
chrxtrain	20	1.3654970760233918	2	2500.0	6840.0	0.0088	running_log
chrxtrain	20	1.4385964912280702	2	3000.0	6840.0	0.00875	running_log
chrxtrain	20	1.5116959064327484	2	3500.0	6840.0	0.00867	running_log
chrxtrain	20	1.5847953216374269	2	4000.0	6840.0	0.00865	running_log
chrxtrain	20	1.6578947368421053	2	4500.0	6840.0	0.00857	running_log
chrxtrain	20	1.7309941520467835	2	5000.0	6840.0	0.00851	running_log
chrxtrain	20	1.804093567251462	2	5500.0	6840.0	0.00848	running_log
chrxtrain	20	1.8771929824561404	2	6000.0	6840.0	0.0084	running_log
chrxtrain	20	1.9502923976608186	2	6500.0	6840.0	0.00836	running_log
chrxtrain	20	2.0	2			0.008323139488993282	epoch_mean
chrxtrain	20	2.073099415204678	3	500.0	6840.0	0.00711	running_log
chrxtrain	20	2.146198830409357	3	1000.0	6840.0	0.00732	running_log
chrxtrain	20	2.219298245614035	3	1500.0	6840.0	0.00722	running_log
chrxtrain	20	2.2923976608187133	3	2000.0	6840.0	0.00723	running_log
chrxtrain	20	2.365497076023392	3	2500.0	6840.0	0.00722	running_log
chrxtrain	20	2.43859649122807	3	3000.0	6840.0	0.00723	running_log
chrxtrain	20	2.5116959064327484	3	3500.0	6840.0	0.00723	running_log
chrxtrain	20	2.5847953216374266	3	4000.0	6840.0	0.0072	running_log
chrxtrain	20	2.6578947368421053	3	4500.0	6840.0	0.00713	running_log
chrxtrain	20	2.7309941520467835	3	5000.0	6840.0	0.00709	running_log
chrxtrain	20	2.8040935672514617	3	5500.0	6840.0	0.00705	running_log
chrxtrain	20	2.8771929824561404	3	6000.0	6840.0	0.007	running_log
chrxtrain	20	2.9502923976608186	3	6500.0	6840.0	0.00697	running_log
chrxtrain	20	3.0	3			0.006959625595269319	epoch_mean
chrxtrain	20	3.073099415204678	4	500.0	6840.0	0.00598	running_log
chrxtrain	20	3.146198830409357	4	1000.0	6840.0	0.00595	running_log
chrxtrain	20	3.219298245614035	4	1500.0	6840.0	0.0059	running_log
chrxtrain	20	3.2923976608187133	4	2000.0	6840.0	0.00583	running_log
chrxtrain	20	3.365497076023392	4	2500.0	6840.0	0.00584	running_log
chrxtrain	20	3.43859649122807	4	3000.0	6840.0	0.00584	running_log
chrxtrain	20	3.5116959064327484	4	3500.0	6840.0	0.0058	running_log
chrxtrain	20	3.5847953216374266	4	4000.0	6840.0	0.00582	running_log
chrxtrain	20	3.6578947368421053	4	4500.0	6840.0	0.0058	running_log
chrxtrain	20	3.7309941520467835	4	5000.0	6840.0	0.00577	running_log
chrxtrain	20	3.8040935672514617	4	5500.0	6840.0	0.00574	running_log
chrxtrain	20	3.8771929824561404	4	6000.0	6840.0	0.00573	running_log
chrxtrain	20	3.9502923976608186	4	6500.0	6840.0	0.00571	running_log
chrxtrain	20	4.0	4			0.00567891268212582	epoch_mean
chrxtrain	20	4.073099415204679	5	500.0	6840.0	0.00468	running_log
chrxtrain	20	4.146198830409356	5	1000.0	6840.0	0.00462	running_log
chrxtrain	20	4.219298245614035	5	1500.0	6840.0	0.00474	running_log
chrxtrain	20	4.292397660818714	5	2000.0	6840.0	0.00472	running_log
chrxtrain	20	4.3654970760233915	5	2500.0	6840.0	0.00473	running_log
chrxtrain	20	4.43859649122807	5	3000.0	6840.0	0.00474	running_log
chrxtrain	20	4.511695906432749	5	3500.0	6840.0	0.00469	running_log
chrxtrain	20	4.584795321637427	5	4000.0	6840.0	0.00468	running_log
chrxtrain	20	4.657894736842105	5	4500.0	6840.0	0.00464	running_log
chrxtrain	20	4.730994152046784	5	5000.0	6840.0	0.00464	running_log
chrxtrain	20	4.804093567251462	5	5500.0	6840.0	0.00464	running_log
chrxtrain	20	4.87719298245614	5	6000.0	6840.0	0.0046	running_log
chrxtrain	20	4.950292397660819	5	6500.0	6840.0	0.00461	running_log
chrxtrain	20	5.0	5			0.004575454176498776	epoch_mean
chrxtrain	30	0.04932912391475927	1	500.0	10136.0	0.87196	running_log
chrxtrain	30	0.09865824782951854	1	1000.0	10136.0	0.48283	running_log
chrxtrain	30	0.1479873717442778	1	1500.0	10136.0	0.3303	running_log
chrxtrain	30	0.19731649565903708	1	2000.0	10136.0	0.25222	running_log
chrxtrain	30	0.24664561957379638	1	2500.0	10136.0	0.20475	running_log
chrxtrain	30	0.2959747434885556	1	3000.0	10136.0	0.173	running_log
chrxtrain	30	0.3453038674033149	1	3500.0	10136.0	0.15003	running_log
chrxtrain	30	0.39463299131807417	1	4000.0	10136.0	0.13282	running_log
chrxtrain	30	0.44396211523283347	1	4500.0	10136.0	0.1194	running_log
chrxtrain	30	0.49329123914759276	1	5000.0	10136.0	0.10858	running_log
chrxtrain	30	0.5426203630623521	1	5500.0	10136.0	0.09958	running_log
chrxtrain	30	0.5919494869771112	1	6000.0	10136.0	0.09219	running_log
chrxtrain	30	0.6412786108918705	1	6500.0	10136.0	0.08583	running_log
chrxtrain	30	0.6906077348066298	1	7000.0	10136.0	0.08043	running_log
chrxtrain	30	0.7399368587213891	1	7500.0	10136.0	0.07572	running_log
chrxtrain	30	0.7892659826361483	1	8000.0	10136.0	0.07158	running_log
chrxtrain	30	0.8385951065509076	1	8500.0	10136.0	0.06787	running_log
chrxtrain	30	0.8879242304656669	1	9000.0	10136.0	0.0646	running_log
chrxtrain	30	0.9372533543804262	1	9500.0	10136.0	0.06164	running_log
chrxtrain	30	0.9865824782951855	1	10000.0	10136.0	0.05902	running_log
chrxtrain	30	1.0	1			0.05835516488317752	epoch_mean
chrxtrain	30	1.0493291239147593	2	500.0	10136.0	0.00839	running_log
chrxtrain	30	1.0986582478295186	2	1000.0	10136.0	0.00829	running_log
chrxtrain	30	1.147987371744278	2	1500.0	10136.0	0.00831	running_log
chrxtrain	30	1.1973164956590372	2	2000.0	10136.0	0.0084	running_log
chrxtrain	30	1.2466456195737963	2	2500.0	10136.0	0.00839	running_log
chrxtrain	30	1.2959747434885556	2	3000.0	10136.0	0.00835	running_log
chrxtrain	30	1.3453038674033149	2	3500.0	10136.0	0.0082	running_log
chrxtrain	30	1.3946329913180742	2	4000.0	10136.0	0.0081	running_log
chrxtrain	30	1.4439621152328335	2	4500.0	10136.0	0.00806	running_log
chrxtrain	30	1.4932912391475928	2	5000.0	10136.0	0.00807	running_log
chrxtrain	30	1.542620363062352	2	5500.0	10136.0	0.00808	running_log
chrxtrain	30	1.5919494869771111	2	6000.0	10136.0	0.00802	running_log
chrxtrain	30	1.6412786108918707	2	6500.0	10136.0	0.008	running_log
chrxtrain	30	1.6906077348066297	2	7000.0	10136.0	0.00796	running_log
chrxtrain	30	1.7399368587213893	2	7500.0	10136.0	0.00794	running_log
chrxtrain	30	1.7892659826361483	2	8000.0	10136.0	0.00788	running_log
chrxtrain	30	1.8385951065509076	2	8500.0	10136.0	0.00787	running_log
chrxtrain	30	1.887924230465667	2	9000.0	10136.0	0.00784	running_log
chrxtrain	30	1.9372533543804262	2	9500.0	10136.0	0.00782	running_log
chrxtrain	30	1.9865824782951855	2	10000.0	10136.0	0.00779	running_log
chrxtrain	30	2.0	2			0.007792059989380265	epoch_mean
chrxtrain	30	2.049329123914759	3	500.0	10136.0	0.00684	running_log
chrxtrain	30	2.0986582478295186	3	1000.0	10136.0	0.00681	running_log
chrxtrain	30	2.1479873717442777	3	1500.0	10136.0	0.00664	running_log
chrxtrain	30	2.197316495659037	3	2000.0	10136.0	0.00667	running_log
chrxtrain	30	2.2466456195737963	3	2500.0	10136.0	0.00665	running_log
chrxtrain	30	2.295974743488556	3	3000.0	10136.0	0.00664	running_log
chrxtrain	30	2.345303867403315	3	3500.0	10136.0	0.0067	running_log
chrxtrain	30	2.3946329913180744	3	4000.0	10136.0	0.00671	running_log
chrxtrain	30	2.4439621152328335	3	4500.0	10136.0	0.00664	running_log
chrxtrain	30	2.4932912391475925	3	5000.0	10136.0	0.00666	running_log
chrxtrain	30	2.542620363062352	3	5500.0	10136.0	0.00664	running_log
chrxtrain	30	2.591949486977111	3	6000.0	10136.0	0.00662	running_log
chrxtrain	30	2.6412786108918707	3	6500.0	10136.0	0.0066	running_log
chrxtrain	30	2.6906077348066297	3	7000.0	10136.0	0.00657	running_log
chrxtrain	30	2.7399368587213893	3	7500.0	10136.0	0.00658	running_log
chrxtrain	30	2.7892659826361483	3	8000.0	10136.0	0.00657	running_log
chrxtrain	30	2.8385951065509074	3	8500.0	10136.0	0.00654	running_log
chrxtrain	30	2.887924230465667	3	9000.0	10136.0	0.00652	running_log
chrxtrain	30	2.9372533543804265	3	9500.0	10136.0	0.00652	running_log
chrxtrain	30	2.9865824782951855	3	10000.0	10136.0	0.00652	running_log
chrxtrain	30	3.0	3			0.006529210199027034	epoch_mean
chrxtrain	30	3.049329123914759	4	500.0	10136.0	0.00562	running_log
chrxtrain	30	3.0986582478295186	4	1000.0	10136.0	0.00558	running_log
chrxtrain	30	3.1479873717442777	4	1500.0	10136.0	0.0057	running_log
chrxtrain	30	3.197316495659037	4	2000.0	10136.0	0.00566	running_log
chrxtrain	30	3.2466456195737963	4	2500.0	10136.0	0.00572	running_log
chrxtrain	30	3.295974743488556	4	3000.0	10136.0	0.0056	running_log
chrxtrain	30	3.345303867403315	4	3500.0	10136.0	0.00555	running_log
chrxtrain	30	3.3946329913180744	4	4000.0	10136.0	0.00552	running_log
chrxtrain	30	3.4439621152328335	4	4500.0	10136.0	0.00556	running_log
chrxtrain	30	3.4932912391475925	4	5000.0	10136.0	0.00555	running_log
chrxtrain	30	3.542620363062352	4	5500.0	10136.0	0.00554	running_log
chrxtrain	30	3.591949486977111	4	6000.0	10136.0	0.0055	running_log
chrxtrain	30	3.6412786108918707	4	6500.0	10136.0	0.00549	running_log
chrxtrain	30	3.6906077348066297	4	7000.0	10136.0	0.00548	running_log
chrxtrain	30	3.7399368587213893	4	7500.0	10136.0	0.00546	running_log
chrxtrain	30	3.7892659826361483	4	8000.0	10136.0	0.00541	running_log
chrxtrain	30	3.8385951065509074	4	8500.0	10136.0	0.00541	running_log
chrxtrain	30	3.887924230465667	4	9000.0	10136.0	0.00539	running_log
chrxtrain	30	3.9372533543804265	4	9500.0	10136.0	0.00538	running_log
chrxtrain	30	3.9865824782951855	4	10000.0	10136.0	0.00537	running_log
chrxtrain	30	4.0	4			0.005367802813446804	epoch_mean
chrxtrain	30	4.0493291239147595	5	500.0	10136.0	0.0044	running_log
chrxtrain	30	4.098658247829518	5	1000.0	10136.0	0.00435	running_log
chrxtrain	30	4.147987371744278	5	1500.0	10136.0	0.00435	running_log
chrxtrain	30	4.197316495659037	5	2000.0	10136.0	0.00438	running_log
chrxtrain	30	4.246645619573797	5	2500.0	10136.0	0.00441	running_log
chrxtrain	30	4.295974743488555	5	3000.0	10136.0	0.00443	running_log
chrxtrain	30	4.345303867403315	5	3500.0	10136.0	0.00444	running_log
chrxtrain	30	4.394632991318074	5	4000.0	10136.0	0.00446	running_log
chrxtrain	30	4.443962115232834	5	4500.0	10136.0	0.00445	running_log
chrxtrain	30	4.4932912391475925	5	5000.0	10136.0	0.00445	running_log
chrxtrain	30	4.542620363062352	5	5500.0	10136.0	0.00442	running_log
chrxtrain	30	4.591949486977112	5	6000.0	10136.0	0.00442	running_log
chrxtrain	30	4.64127861089187	5	6500.0	10136.0	0.0044	running_log
chrxtrain	30	4.69060773480663	5	7000.0	10136.0	0.00442	running_log
chrxtrain	30	4.739936858721389	5	7500.0	10136.0	0.00439	running_log
chrxtrain	30	4.789265982636149	5	8000.0	10136.0	0.0044	running_log
chrxtrain	30	4.838595106550907	5	8500.0	10136.0	0.00438	running_log
chrxtrain	30	4.887924230465667	5	9000.0	10136.0	0.0044	running_log
chrxtrain	30	4.9372533543804265	5	9500.0	10136.0	0.0044	running_log
chrxtrain	30	4.986582478295185	5	10000.0	10136.0	0.00441	running_log
chrxtrain	30	5.0	5			0.00440554965397474	epoch_mean
chrxtrain	40	0.06144015728680265	1	500.0	8138.0	0.87115	running_log
chrxtrain	40	0.1228803145736053	1	1000.0	8138.0	0.48205	running_log
chrxtrain	40	0.18432047186040795	1	1500.0	8138.0	0.32845	running_log
chrxtrain	40	0.2457606291472106	1	2000.0	8138.0	0.25029	running_log
chrxtrain	40	0.3072007864340133	1	2500.0	8138.0	0.20281	running_log
chrxtrain	40	0.3686409437208159	1	3000.0	8138.0	0.17106	running_log
chrxtrain	40	0.4300811010076186	1	3500.0	8138.0	0.14832	running_log
chrxtrain	40	0.4915212582944212	1	4000.0	8138.0	0.13111	running_log
chrxtrain	40	0.5529614155812239	1	4500.0	8138.0	0.11773	running_log
chrxtrain	40	0.6144015728680265	1	5000.0	8138.0	0.107	running_log
chrxtrain	40	0.6758417301548292	1	5500.0	8138.0	0.09815	running_log
chrxtrain	40	0.7372818874416318	1	6000.0	8138.0	0.09074	running_log
chrxtrain	40	0.7987220447284346	1	6500.0	8138.0	0.08451	running_log
chrxtrain	40	0.8601622020152372	1	7000.0	8138.0	0.07913	running_log
chrxtrain	40	0.9216023593020398	1	7500.0	8138.0	0.07446	running_log
chrxtrain	40	0.9830425165888425	1	8000.0	8138.0	0.07035	running_log
chrxtrain	40	1.0	1			0.06930812379417504	epoch_mean
chrxtrain	40	1.0614401572868026	2	500.0	8138.0	0.0083	running_log
chrxtrain	40	1.1228803145736053	2	1000.0	8138.0	0.00843	running_log
chrxtrain	40	1.184320471860408	2	1500.0	8138.0	0.0084	running_log
chrxtrain	40	1.2457606291472105	2	2000.0	8138.0	0.00823	running_log
chrxtrain	40	1.3072007864340134	2	2500.0	8138.0	0.00812	running_log
chrxtrain	40	1.3686409437208158	2	3000.0	8138.0	0.00805	running_log
chrxtrain	40	1.4300811010076186	2	3500.0	8138.0	0.00791	running_log
chrxtrain	40	1.4915212582944213	2	4000.0	8138.0	0.00787	running_log
chrxtrain	40	1.552961415581224	2	4500.0	8138.0	0.0078	running_log
chrxtrain	40	1.6144015728680265	2	5000.0	8138.0	0.00776	running_log
chrxtrain	40	1.6758417301548292	2	5500.0	8138.0	0.00771	running_log
chrxtrain	40	1.7372818874416318	2	6000.0	8138.0	0.00769	running_log
chrxtrain	40	1.7987220447284344	2	6500.0	8138.0	0.00763	running_log
chrxtrain	40	1.8601622020152373	2	7000.0	8138.0	0.0076	running_log
chrxtrain	40	1.9216023593020397	2	7500.0	8138.0	0.00754	running_log
chrxtrain	40	1.9830425165888426	2	8000.0	8138.0	0.00752	running_log
chrxtrain	40	2.0	2			0.007510626288629119	epoch_mean
chrxtrain	40	2.061440157286803	3	500.0	8138.0	0.00665	running_log
chrxtrain	40	2.1228803145736053	3	1000.0	8138.0	0.00665	running_log
chrxtrain	40	2.184320471860408	3	1500.0	8138.0	0.00661	running_log
chrxtrain	40	2.2457606291472105	3	2000.0	8138.0	0.00658	running_log
chrxtrain	40	2.3072007864340134	3	2500.0	8138.0	0.00652	running_log
chrxtrain	40	2.368640943720816	3	3000.0	8138.0	0.00648	running_log
chrxtrain	40	2.4300811010076186	3	3500.0	8138.0	0.00644	running_log
chrxtrain	40	2.491521258294421	3	4000.0	8138.0	0.00648	running_log
chrxtrain	40	2.552961415581224	3	4500.0	8138.0	0.00647	running_log
chrxtrain	40	2.6144015728680268	3	5000.0	8138.0	0.00643	running_log
chrxtrain	40	2.675841730154829	3	5500.0	8138.0	0.00637	running_log
chrxtrain	40	2.7372818874416316	3	6000.0	8138.0	0.00633	running_log
chrxtrain	40	2.7987220447284344	3	6500.0	8138.0	0.00633	running_log
chrxtrain	40	2.8601622020152373	3	7000.0	8138.0	0.00629	running_log
chrxtrain	40	2.9216023593020397	3	7500.0	8138.0	0.00626	running_log
chrxtrain	40	2.9830425165888426	3	8000.0	8138.0	0.00625	running_log
chrxtrain	40	3.0	3			0.006248783921224709	epoch_mean
chrxtrain	40	3.061440157286803	4	500.0	8138.0	0.00551	running_log
chrxtrain	40	3.1228803145736053	4	1000.0	8138.0	0.0055	running_log
chrxtrain	40	3.184320471860408	4	1500.0	8138.0	0.00541	running_log
chrxtrain	40	3.2457606291472105	4	2000.0	8138.0	0.00538	running_log
chrxtrain	40	3.3072007864340134	4	2500.0	8138.0	0.00538	running_log
chrxtrain	40	3.368640943720816	4	3000.0	8138.0	0.00534	running_log
chrxtrain	40	3.4300811010076186	4	3500.0	8138.0	0.00531	running_log
chrxtrain	40	3.491521258294421	4	4000.0	8138.0	0.00528	running_log
chrxtrain	40	3.552961415581224	4	4500.0	8138.0	0.00529	running_log
chrxtrain	40	3.6144015728680268	4	5000.0	8138.0	0.00525	running_log
chrxtrain	40	3.675841730154829	4	5500.0	8138.0	0.00527	running_log
chrxtrain	40	3.7372818874416316	4	6000.0	8138.0	0.00525	running_log
chrxtrain	40	3.7987220447284344	4	6500.0	8138.0	0.00524	running_log
chrxtrain	40	3.8601622020152373	4	7000.0	8138.0	0.00522	running_log
chrxtrain	40	3.9216023593020397	4	7500.0	8138.0	0.00521	running_log
chrxtrain	40	3.9830425165888426	4	8000.0	8138.0	0.00521	running_log
chrxtrain	40	4.0	4			0.005207824769219275	epoch_mean
chrxtrain	40	4.061440157286802	5	500.0	8138.0	0.0044	running_log
chrxtrain	40	4.122880314573606	5	1000.0	8138.0	0.00448	running_log
chrxtrain	40	4.184320471860408	5	1500.0	8138.0	0.0045	running_log
chrxtrain	40	4.2457606291472105	5	2000.0	8138.0	0.0045	running_log
chrxtrain	40	4.307200786434013	5	2500.0	8138.0	0.00445	running_log
chrxtrain	40	4.368640943720816	5	3000.0	8138.0	0.00441	running_log
chrxtrain	40	4.430081101007619	5	3500.0	8138.0	0.00443	running_log
chrxtrain	40	4.491521258294421	5	4000.0	8138.0	0.0044	running_log
chrxtrain	40	4.552961415581224	5	4500.0	8138.0	0.00437	running_log
chrxtrain	40	4.614401572868027	5	5000.0	8138.0	0.00438	running_log
chrxtrain	40	4.675841730154829	5	5500.0	8138.0	0.00438	running_log
chrxtrain	40	4.737281887441632	5	6000.0	8138.0	0.00435	running_log
chrxtrain	40	4.798722044728435	5	6500.0	8138.0	0.00435	running_log
chrxtrain	40	4.860162202015237	5	7000.0	8138.0	0.00435	running_log
chrxtrain	40	4.92160235930204	5	7500.0	8138.0	0.00434	running_log
chrxtrain	40	4.983042516588842	5	8000.0	8138.0	0.00434	running_log
chrxtrain	40	5.0	5			0.004343636700031018	epoch_mean
